,image_80x64_path,image_80x64_filename,image_80x64_dim,image_160x128_path,image_160x128_filename,image_160x128_dim,image_320x256_path,image_320x256_filename,image_320x256_dim,image_640x512_path,image_640x512_filename,image_640x512_dim,image_1280x1024_path,image_1280x1024_filename,image_1280x1024_dim
7386,/l/vision/v5/sragas/DTU_patches/img80x64/scan92_depth_map_0026_x64.png,scan92_depth_map_0026_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan92_depth_map_0026_x128.png,scan92_depth_map_0026_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan92_depth_map_0026_x256.png,scan92_depth_map_0026_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan92_depth_map_0026_x512.png,scan92_depth_map_0026_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan92_depth_map_0026_x1024.png,scan92_depth_map_0026_x1024.png,1024x1280
2472,/l/vision/v5/sragas/DTU_patches/img80x64/scan19_depth_map_0040_x64.png,scan19_depth_map_0040_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan19_depth_map_0040_x128.png,scan19_depth_map_0040_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan19_depth_map_0040_x256.png,scan19_depth_map_0040_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan19_depth_map_0040_x512.png,scan19_depth_map_0040_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan19_depth_map_0040_x1024.png,scan19_depth_map_0040_x1024.png,1024x1280
6738,/l/vision/v5/sragas/DTU_patches/img80x64/scan83_depth_map_0018_x64.png,scan83_depth_map_0018_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan83_depth_map_0018_x128.png,scan83_depth_map_0018_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan83_depth_map_0018_x256.png,scan83_depth_map_0018_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan83_depth_map_0018_x512.png,scan83_depth_map_0018_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan83_depth_map_0018_x1024.png,scan83_depth_map_0018_x1024.png,1024x1280
4007,/l/vision/v5/sragas/DTU_patches/img80x64/scan40_depth_map_0039_x64.png,scan40_depth_map_0039_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan40_depth_map_0039_x128.png,scan40_depth_map_0039_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan40_depth_map_0039_x256.png,scan40_depth_map_0039_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan40_depth_map_0039_x512.png,scan40_depth_map_0039_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan40_depth_map_0039_x1024.png,scan40_depth_map_0039_x1024.png,1024x1280
4718,/l/vision/v5/sragas/DTU_patches/img80x64/scan50_depth_map_0046_x64.png,scan50_depth_map_0046_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan50_depth_map_0046_x128.png,scan50_depth_map_0046_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan50_depth_map_0046_x256.png,scan50_depth_map_0046_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan50_depth_map_0046_x512.png,scan50_depth_map_0046_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan50_depth_map_0046_x1024.png,scan50_depth_map_0046_x1024.png,1024x1280
6177,/l/vision/v5/sragas/DTU_patches/img80x64/scan71_depth_map_0033_x64.png,scan71_depth_map_0033_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan71_depth_map_0033_x128.png,scan71_depth_map_0033_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan71_depth_map_0033_x256.png,scan71_depth_map_0033_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan71_depth_map_0033_x512.png,scan71_depth_map_0033_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan71_depth_map_0033_x1024.png,scan71_depth_map_0033_x1024.png,1024x1280
1493,/l/vision/v5/sragas/DTU_patches/img80x64/scan121_depth_map_0021_x64.png,scan121_depth_map_0021_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan121_depth_map_0021_x128.png,scan121_depth_map_0021_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan121_depth_map_0021_x256.png,scan121_depth_map_0021_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan121_depth_map_0021_x512.png,scan121_depth_map_0021_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan121_depth_map_0021_x1024.png,scan121_depth_map_0021_x1024.png,1024x1280
4206,/l/vision/v5/sragas/DTU_patches/img80x64/scan43_depth_map_0046_x64.png,scan43_depth_map_0046_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan43_depth_map_0046_x128.png,scan43_depth_map_0046_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan43_depth_map_0046_x256.png,scan43_depth_map_0046_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan43_depth_map_0046_x512.png,scan43_depth_map_0046_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan43_depth_map_0046_x1024.png,scan43_depth_map_0046_x1024.png,1024x1280
6371,/l/vision/v5/sragas/DTU_patches/img80x64/scan74_depth_map_0035_x64.png,scan74_depth_map_0035_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan74_depth_map_0035_x128.png,scan74_depth_map_0035_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan74_depth_map_0035_x256.png,scan74_depth_map_0035_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan74_depth_map_0035_x512.png,scan74_depth_map_0035_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan74_depth_map_0035_x1024.png,scan74_depth_map_0035_x1024.png,1024x1280
2158,/l/vision/v5/sragas/DTU_patches/img80x64/scan14_depth_map_0046_x64.png,scan14_depth_map_0046_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan14_depth_map_0046_x128.png,scan14_depth_map_0046_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan14_depth_map_0046_x256.png,scan14_depth_map_0046_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan14_depth_map_0046_x512.png,scan14_depth_map_0046_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan14_depth_map_0046_x1024.png,scan14_depth_map_0046_x1024.png,1024x1280
1169,/l/vision/v5/sragas/DTU_patches/img80x64/scan117_depth_map_0017_x64.png,scan117_depth_map_0017_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan117_depth_map_0017_x128.png,scan117_depth_map_0017_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan117_depth_map_0017_x256.png,scan117_depth_map_0017_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan117_depth_map_0017_x512.png,scan117_depth_map_0017_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan117_depth_map_0017_x1024.png,scan117_depth_map_0017_x1024.png,1024x1280
7166,/l/vision/v5/sragas/DTU_patches/img80x64/scan89_depth_map_0062_x64.png,scan89_depth_map_0062_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan89_depth_map_0062_x128.png,scan89_depth_map_0062_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan89_depth_map_0062_x256.png,scan89_depth_map_0062_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan89_depth_map_0062_x512.png,scan89_depth_map_0062_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan89_depth_map_0062_x1024.png,scan89_depth_map_0062_x1024.png,1024x1280
232,/l/vision/v5/sragas/DTU_patches/img80x64/scan103_depth_map_0040_x64.png,scan103_depth_map_0040_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan103_depth_map_0040_x128.png,scan103_depth_map_0040_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan103_depth_map_0040_x256.png,scan103_depth_map_0040_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan103_depth_map_0040_x512.png,scan103_depth_map_0040_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan103_depth_map_0040_x1024.png,scan103_depth_map_0040_x1024.png,1024x1280
66,/l/vision/v5/sragas/DTU_patches/img80x64/scan101_depth_map_0002_x64.png,scan101_depth_map_0002_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan101_depth_map_0002_x128.png,scan101_depth_map_0002_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan101_depth_map_0002_x256.png,scan101_depth_map_0002_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan101_depth_map_0002_x512.png,scan101_depth_map_0002_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan101_depth_map_0002_x1024.png,scan101_depth_map_0002_x1024.png,1024x1280
1603,/l/vision/v5/sragas/DTU_patches/img80x64/scan123_depth_map_0003_x64.png,scan123_depth_map_0003_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan123_depth_map_0003_x128.png,scan123_depth_map_0003_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan123_depth_map_0003_x256.png,scan123_depth_map_0003_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan123_depth_map_0003_x512.png,scan123_depth_map_0003_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan123_depth_map_0003_x1024.png,scan123_depth_map_0003_x1024.png,1024x1280
6168,/l/vision/v5/sragas/DTU_patches/img80x64/scan71_depth_map_0024_x64.png,scan71_depth_map_0024_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan71_depth_map_0024_x128.png,scan71_depth_map_0024_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan71_depth_map_0024_x256.png,scan71_depth_map_0024_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan71_depth_map_0024_x512.png,scan71_depth_map_0024_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan71_depth_map_0024_x1024.png,scan71_depth_map_0024_x1024.png,1024x1280
3283,/l/vision/v5/sragas/DTU_patches/img80x64/scan30_depth_map_0019_x64.png,scan30_depth_map_0019_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan30_depth_map_0019_x128.png,scan30_depth_map_0019_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan30_depth_map_0019_x256.png,scan30_depth_map_0019_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan30_depth_map_0019_x512.png,scan30_depth_map_0019_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan30_depth_map_0019_x1024.png,scan30_depth_map_0019_x1024.png,1024x1280
3596,/l/vision/v5/sragas/DTU_patches/img80x64/scan35_depth_map_0012_x64.png,scan35_depth_map_0012_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan35_depth_map_0012_x128.png,scan35_depth_map_0012_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan35_depth_map_0012_x256.png,scan35_depth_map_0012_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan35_depth_map_0012_x512.png,scan35_depth_map_0012_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan35_depth_map_0012_x1024.png,scan35_depth_map_0012_x1024.png,1024x1280
6288,/l/vision/v5/sragas/DTU_patches/img80x64/scan73_depth_map_0016_x64.png,scan73_depth_map_0016_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan73_depth_map_0016_x128.png,scan73_depth_map_0016_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan73_depth_map_0016_x256.png,scan73_depth_map_0016_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan73_depth_map_0016_x512.png,scan73_depth_map_0016_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan73_depth_map_0016_x1024.png,scan73_depth_map_0016_x1024.png,1024x1280
4632,/l/vision/v5/sragas/DTU_patches/img80x64/scan4_depth_map_0024_x64.png,scan4_depth_map_0024_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan4_depth_map_0024_x128.png,scan4_depth_map_0024_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan4_depth_map_0024_x256.png,scan4_depth_map_0024_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan4_depth_map_0024_x512.png,scan4_depth_map_0024_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan4_depth_map_0024_x1024.png,scan4_depth_map_0024_x1024.png,1024x1280
125,/l/vision/v5/sragas/DTU_patches/img80x64/scan101_depth_map_0061_x64.png,scan101_depth_map_0061_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan101_depth_map_0061_x128.png,scan101_depth_map_0061_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan101_depth_map_0061_x256.png,scan101_depth_map_0061_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan101_depth_map_0061_x512.png,scan101_depth_map_0061_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan101_depth_map_0061_x1024.png,scan101_depth_map_0061_x1024.png,1024x1280
6229,/l/vision/v5/sragas/DTU_patches/img80x64/scan72_depth_map_0021_x64.png,scan72_depth_map_0021_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan72_depth_map_0021_x128.png,scan72_depth_map_0021_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan72_depth_map_0021_x256.png,scan72_depth_map_0021_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan72_depth_map_0021_x512.png,scan72_depth_map_0021_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan72_depth_map_0021_x1024.png,scan72_depth_map_0021_x1024.png,1024x1280
5350,/l/vision/v5/sragas/DTU_patches/img80x64/scan5_depth_map_0038_x64.png,scan5_depth_map_0038_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan5_depth_map_0038_x128.png,scan5_depth_map_0038_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan5_depth_map_0038_x256.png,scan5_depth_map_0038_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan5_depth_map_0038_x512.png,scan5_depth_map_0038_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan5_depth_map_0038_x1024.png,scan5_depth_map_0038_x1024.png,1024x1280
1296,/l/vision/v5/sragas/DTU_patches/img80x64/scan119_depth_map_0016_x64.png,scan119_depth_map_0016_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan119_depth_map_0016_x128.png,scan119_depth_map_0016_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan119_depth_map_0016_x256.png,scan119_depth_map_0016_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan119_depth_map_0016_x512.png,scan119_depth_map_0016_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan119_depth_map_0016_x1024.png,scan119_depth_map_0016_x1024.png,1024x1280
1976,/l/vision/v5/sragas/DTU_patches/img80x64/scan128_depth_map_0056_x64.png,scan128_depth_map_0056_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan128_depth_map_0056_x128.png,scan128_depth_map_0056_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan128_depth_map_0056_x256.png,scan128_depth_map_0056_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan128_depth_map_0056_x512.png,scan128_depth_map_0056_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan128_depth_map_0056_x1024.png,scan128_depth_map_0056_x1024.png,1024x1280
7167,/l/vision/v5/sragas/DTU_patches/img80x64/scan89_depth_map_0063_x64.png,scan89_depth_map_0063_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan89_depth_map_0063_x128.png,scan89_depth_map_0063_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan89_depth_map_0063_x256.png,scan89_depth_map_0063_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan89_depth_map_0063_x512.png,scan89_depth_map_0063_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan89_depth_map_0063_x1024.png,scan89_depth_map_0063_x1024.png,1024x1280
7112,/l/vision/v5/sragas/DTU_patches/img80x64/scan89_depth_map_0008_x64.png,scan89_depth_map_0008_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan89_depth_map_0008_x128.png,scan89_depth_map_0008_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan89_depth_map_0008_x256.png,scan89_depth_map_0008_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan89_depth_map_0008_x512.png,scan89_depth_map_0008_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan89_depth_map_0008_x1024.png,scan89_depth_map_0008_x1024.png,1024x1280
2075,/l/vision/v5/sragas/DTU_patches/img80x64/scan13_depth_map_0027_x64.png,scan13_depth_map_0027_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan13_depth_map_0027_x128.png,scan13_depth_map_0027_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan13_depth_map_0027_x256.png,scan13_depth_map_0027_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan13_depth_map_0027_x512.png,scan13_depth_map_0027_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan13_depth_map_0027_x1024.png,scan13_depth_map_0027_x1024.png,1024x1280
4580,/l/vision/v5/sragas/DTU_patches/img80x64/scan49_depth_map_0036_x64.png,scan49_depth_map_0036_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan49_depth_map_0036_x128.png,scan49_depth_map_0036_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan49_depth_map_0036_x256.png,scan49_depth_map_0036_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan49_depth_map_0036_x512.png,scan49_depth_map_0036_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan49_depth_map_0036_x1024.png,scan49_depth_map_0036_x1024.png,1024x1280
5750,/l/vision/v5/sragas/DTU_patches/img80x64/scan65_depth_map_0054_x64.png,scan65_depth_map_0054_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan65_depth_map_0054_x128.png,scan65_depth_map_0054_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan65_depth_map_0054_x256.png,scan65_depth_map_0054_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan65_depth_map_0054_x512.png,scan65_depth_map_0054_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan65_depth_map_0054_x1024.png,scan65_depth_map_0054_x1024.png,1024x1280
7488,/l/vision/v5/sragas/DTU_patches/img80x64/scan94_depth_map_0000_x64.png,scan94_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan94_depth_map_0000_x128.png,scan94_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan94_depth_map_0000_x256.png,scan94_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan94_depth_map_0000_x512.png,scan94_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan94_depth_map_0000_x1024.png,scan94_depth_map_0000_x1024.png,1024x1280
3086,/l/vision/v5/sragas/DTU_patches/img80x64/scan28_depth_map_0014_x64.png,scan28_depth_map_0014_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan28_depth_map_0014_x128.png,scan28_depth_map_0014_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan28_depth_map_0014_x256.png,scan28_depth_map_0014_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan28_depth_map_0014_x512.png,scan28_depth_map_0014_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan28_depth_map_0014_x1024.png,scan28_depth_map_0014_x1024.png,1024x1280
6888,/l/vision/v5/sragas/DTU_patches/img80x64/scan85_depth_map_0040_x64.png,scan85_depth_map_0040_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan85_depth_map_0040_x128.png,scan85_depth_map_0040_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan85_depth_map_0040_x256.png,scan85_depth_map_0040_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan85_depth_map_0040_x512.png,scan85_depth_map_0040_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan85_depth_map_0040_x1024.png,scan85_depth_map_0040_x1024.png,1024x1280
3345,/l/vision/v5/sragas/DTU_patches/img80x64/scan31_depth_map_0017_x64.png,scan31_depth_map_0017_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan31_depth_map_0017_x128.png,scan31_depth_map_0017_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan31_depth_map_0017_x256.png,scan31_depth_map_0017_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan31_depth_map_0017_x512.png,scan31_depth_map_0017_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan31_depth_map_0017_x1024.png,scan31_depth_map_0017_x1024.png,1024x1280
7087,/l/vision/v5/sragas/DTU_patches/img80x64/scan88_depth_map_0047_x64.png,scan88_depth_map_0047_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan88_depth_map_0047_x128.png,scan88_depth_map_0047_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan88_depth_map_0047_x256.png,scan88_depth_map_0047_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan88_depth_map_0047_x512.png,scan88_depth_map_0047_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan88_depth_map_0047_x1024.png,scan88_depth_map_0047_x1024.png,1024x1280
5870,/l/vision/v5/sragas/DTU_patches/img80x64/scan67_depth_map_0046_x64.png,scan67_depth_map_0046_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan67_depth_map_0046_x128.png,scan67_depth_map_0046_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan67_depth_map_0046_x256.png,scan67_depth_map_0046_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan67_depth_map_0046_x512.png,scan67_depth_map_0046_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan67_depth_map_0046_x1024.png,scan67_depth_map_0046_x1024.png,1024x1280
6506,/l/vision/v5/sragas/DTU_patches/img80x64/scan76_depth_map_0042_x64.png,scan76_depth_map_0042_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan76_depth_map_0042_x128.png,scan76_depth_map_0042_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan76_depth_map_0042_x256.png,scan76_depth_map_0042_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan76_depth_map_0042_x512.png,scan76_depth_map_0042_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan76_depth_map_0042_x1024.png,scan76_depth_map_0042_x1024.png,1024x1280
2797,/l/vision/v5/sragas/DTU_patches/img80x64/scan23_depth_map_0045_x64.png,scan23_depth_map_0045_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan23_depth_map_0045_x128.png,scan23_depth_map_0045_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan23_depth_map_0045_x256.png,scan23_depth_map_0045_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan23_depth_map_0045_x512.png,scan23_depth_map_0045_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan23_depth_map_0045_x1024.png,scan23_depth_map_0045_x1024.png,1024x1280
918,/l/vision/v5/sragas/DTU_patches/img80x64/scan113_depth_map_0022_x64.png,scan113_depth_map_0022_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan113_depth_map_0022_x128.png,scan113_depth_map_0022_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan113_depth_map_0022_x256.png,scan113_depth_map_0022_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan113_depth_map_0022_x512.png,scan113_depth_map_0022_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan113_depth_map_0022_x1024.png,scan113_depth_map_0022_x1024.png,1024x1280
1646,/l/vision/v5/sragas/DTU_patches/img80x64/scan123_depth_map_0046_x64.png,scan123_depth_map_0046_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan123_depth_map_0046_x128.png,scan123_depth_map_0046_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan123_depth_map_0046_x256.png,scan123_depth_map_0046_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan123_depth_map_0046_x512.png,scan123_depth_map_0046_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan123_depth_map_0046_x1024.png,scan123_depth_map_0046_x1024.png,1024x1280
5122,/l/vision/v5/sragas/DTU_patches/img80x64/scan57_depth_map_0002_x64.png,scan57_depth_map_0002_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan57_depth_map_0002_x128.png,scan57_depth_map_0002_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan57_depth_map_0002_x256.png,scan57_depth_map_0002_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan57_depth_map_0002_x512.png,scan57_depth_map_0002_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan57_depth_map_0002_x1024.png,scan57_depth_map_0002_x1024.png,1024x1280
5126,/l/vision/v5/sragas/DTU_patches/img80x64/scan57_depth_map_0006_x64.png,scan57_depth_map_0006_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan57_depth_map_0006_x128.png,scan57_depth_map_0006_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan57_depth_map_0006_x256.png,scan57_depth_map_0006_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan57_depth_map_0006_x512.png,scan57_depth_map_0006_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan57_depth_map_0006_x1024.png,scan57_depth_map_0006_x1024.png,1024x1280
