,image_x1_path,image_x1_filename,image_x1_dim,image_x2_path,image_x2_filename,image_x2_dim,image_x4_path,image_x4_filename,image_x4_dim,image_x8_path,image_x8_filename,image_x8_dim,image_x16_path,image_x16_filename,image_x16_dim
1003,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982938729131972x1.png,images_rig_cam4_1474982938729131972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982938729131972x2.png,images_rig_cam4_1474982938729131972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982938729131972x4.png,images_rig_cam4_1474982938729131972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982938729131972x8.png,images_rig_cam4_1474982938729131972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982938729131972x16.png,images_rig_cam4_1474982938729131972x16.png,512x512
1669,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833694685163598x1.png,images_rig_cam5_1477833694685163598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833694685163598x2.png,images_rig_cam5_1477833694685163598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833694685163598x4.png,images_rig_cam5_1477833694685163598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833694685163598x8.png,images_rig_cam5_1477833694685163598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833694685163598x16.png,images_rig_cam5_1477833694685163598x16.png,512x512
263,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843919029415523x1.png,images_rig_cam5_1477843919029415523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843919029415523x2.png,images_rig_cam5_1477843919029415523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843919029415523x4.png,images_rig_cam5_1477843919029415523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843919029415523x8.png,images_rig_cam5_1477843919029415523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843919029415523x16.png,images_rig_cam5_1477843919029415523x16.png,512x512
1693,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833696454635598x1.png,images_rig_cam5_1477833696454635598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833696454635598x2.png,images_rig_cam5_1477833696454635598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833696454635598x4.png,images_rig_cam5_1477833696454635598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833696454635598x8.png,images_rig_cam5_1477833696454635598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833696454635598x16.png,images_rig_cam5_1477833696454635598x16.png,512x512
1773,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838497933937559x1.png,images_rig_cam4_1477838497933937559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838497933937559x2.png,images_rig_cam4_1477838497933937559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838497933937559x4.png,images_rig_cam4_1477838497933937559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838497933937559x8.png,images_rig_cam4_1477838497933937559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838497933937559x16.png,images_rig_cam4_1477838497933937559x16.png,512x512
443,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843932300455523x1.png,images_rig_cam5_1477843932300455523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843932300455523x2.png,images_rig_cam5_1477843932300455523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843932300455523x4.png,images_rig_cam5_1477843932300455523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843932300455523x8.png,images_rig_cam5_1477843932300455523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843932300455523x16.png,images_rig_cam5_1477843932300455523x16.png,512x512
1002,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982938655403972x1.png,images_rig_cam4_1474982938655403972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982938655403972x2.png,images_rig_cam4_1474982938655403972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982938655403972x4.png,images_rig_cam4_1474982938655403972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982938655403972x8.png,images_rig_cam4_1474982938655403972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982938655403972x16.png,images_rig_cam4_1474982938655403972x16.png,512x512
1077,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982925089451972x1.png,images_rig_cam5_1474982925089451972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982925089451972x2.png,images_rig_cam5_1474982925089451972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982925089451972x4.png,images_rig_cam5_1474982925089451972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982925089451972x8.png,images_rig_cam5_1474982925089451972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982925089451972x16.png,images_rig_cam5_1474982925089451972x16.png,512x512
837,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982926342827972x1.png,images_rig_cam4_1474982926342827972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982926342827972x2.png,images_rig_cam4_1474982926342827972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982926342827972x4.png,images_rig_cam4_1474982926342827972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982926342827972x8.png,images_rig_cam4_1474982926342827972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982926342827972x16.png,images_rig_cam4_1474982926342827972x16.png,512x512
1735,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833699551211598x1.png,images_rig_cam5_1477833699551211598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833699551211598x2.png,images_rig_cam5_1477833699551211598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833699551211598x4.png,images_rig_cam5_1477833699551211598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833699551211598x8.png,images_rig_cam5_1477833699551211598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833699551211598x16.png,images_rig_cam5_1477833699551211598x16.png,512x512
304,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843922052263523x1.png,images_rig_cam5_1477843922052263523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843922052263523x2.png,images_rig_cam5_1477843922052263523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843922052263523x4.png,images_rig_cam5_1477843922052263523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843922052263523x8.png,images_rig_cam5_1477843922052263523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843922052263523x16.png,images_rig_cam5_1477843922052263523x16.png,512x512
1365,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833689966571598x1.png,images_rig_cam4_1477833689966571598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833689966571598x2.png,images_rig_cam4_1477833689966571598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833689966571598x4.png,images_rig_cam4_1477833689966571598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833689966571598x8.png,images_rig_cam4_1477833689966571598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833689966571598x16.png,images_rig_cam4_1477833689966571598x16.png,512x512
1880,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477838505822833559x1.png,images_rig_cam4_1477838505822833559x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477838505822833559x2.png,images_rig_cam4_1477838505822833559x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477838505822833559x4.png,images_rig_cam4_1477838505822833559x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477838505822833559x8.png,images_rig_cam4_1477838505822833559x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477838505822833559x16.png,images_rig_cam4_1477838505822833559x16.png,512x512
313,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843922715815523x1.png,images_rig_cam5_1477843922715815523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843922715815523x2.png,images_rig_cam5_1477843922715815523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843922715815523x4.png,images_rig_cam5_1477843922715815523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843922715815523x8.png,images_rig_cam5_1477843922715815523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843922715815523x16.png,images_rig_cam5_1477843922715815523x16.png,512x512
149,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843928097959523x1.png,images_rig_cam4_1477843928097959523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843928097959523x2.png,images_rig_cam4_1477843928097959523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843928097959523x4.png,images_rig_cam4_1477843928097959523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843928097959523x8.png,images_rig_cam4_1477843928097959523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843928097959523x16.png,images_rig_cam4_1477843928097959523x16.png,512x512
1148,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982930324139972x1.png,images_rig_cam5_1474982930324139972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982930324139972x2.png,images_rig_cam5_1474982930324139972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982930324139972x4.png,images_rig_cam5_1474982930324139972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982930324139972x8.png,images_rig_cam5_1474982930324139972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982930324139972x16.png,images_rig_cam5_1474982930324139972x16.png,512x512
1213,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982935263915972x1.png,images_rig_cam5_1474982935263915972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982935263915972x2.png,images_rig_cam5_1474982935263915972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982935263915972x4.png,images_rig_cam5_1474982935263915972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982935263915972x8.png,images_rig_cam5_1474982935263915972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982935263915972x16.png,images_rig_cam5_1474982935263915972x16.png,512x512
574,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975194525042738x1.png,images_rig_cam4_1474975194525042738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975194525042738x2.png,images_rig_cam4_1474975194525042738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975194525042738x4.png,images_rig_cam4_1474975194525042738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975194525042738x8.png,images_rig_cam4_1474975194525042738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975194525042738x16.png,images_rig_cam4_1474975194525042738x16.png,512x512
50,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843920798887523x1.png,images_rig_cam4_1477843920798887523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843920798887523x2.png,images_rig_cam4_1477843920798887523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843920798887523x4.png,images_rig_cam4_1477843920798887523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843920798887523x8.png,images_rig_cam4_1477843920798887523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843920798887523x16.png,images_rig_cam4_1477843920798887523x16.png,512x512
1503,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833700141035598x1.png,images_rig_cam4_1477833700141035598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833700141035598x2.png,images_rig_cam4_1477833700141035598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833700141035598x4.png,images_rig_cam4_1477833700141035598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833700141035598x8.png,images_rig_cam4_1477833700141035598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833700141035598x16.png,images_rig_cam4_1477833700141035598x16.png,512x512
726,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975205805426738x1.png,images_rig_cam4_1474975205805426738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975205805426738x2.png,images_rig_cam4_1474975205805426738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975205805426738x4.png,images_rig_cam4_1474975205805426738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975205805426738x8.png,images_rig_cam4_1474975205805426738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975205805426738x16.png,images_rig_cam4_1474975205805426738x16.png,512x512
833,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982926047915972x1.png,images_rig_cam4_1474982926047915972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982926047915972x2.png,images_rig_cam4_1474982926047915972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982926047915972x4.png,images_rig_cam4_1474982926047915972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982926047915972x8.png,images_rig_cam4_1474982926047915972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982926047915972x16.png,images_rig_cam4_1474982926047915972x16.png,512x512
1377,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477833690851307598x1.png,images_rig_cam4_1477833690851307598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477833690851307598x2.png,images_rig_cam4_1477833690851307598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477833690851307598x4.png,images_rig_cam4_1477833690851307598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477833690851307598x8.png,images_rig_cam4_1477833690851307598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477833690851307598x16.png,images_rig_cam4_1477833690851307598x16.png,512x512
1115,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982927891115972x1.png,images_rig_cam5_1474982927891115972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982927891115972x2.png,images_rig_cam5_1474982927891115972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982927891115972x4.png,images_rig_cam5_1474982927891115972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982927891115972x8.png,images_rig_cam5_1474982927891115972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982927891115972x16.png,images_rig_cam5_1474982927891115972x16.png,512x512
1166,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1474982931651243972x1.png,images_rig_cam5_1474982931651243972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1474982931651243972x2.png,images_rig_cam5_1474982931651243972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1474982931651243972x4.png,images_rig_cam5_1474982931651243972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1474982931651243972x8.png,images_rig_cam5_1474982931651243972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1474982931651243972x16.png,images_rig_cam5_1474982931651243972x16.png,512x512
470,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843934291111523x1.png,images_rig_cam5_1477843934291111523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843934291111523x2.png,images_rig_cam5_1477843934291111523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843934291111523x4.png,images_rig_cam5_1477843934291111523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843934291111523x8.png,images_rig_cam5_1477843934291111523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843934291111523x16.png,images_rig_cam5_1477843934291111523x16.png,512x512
971,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982936369835972x1.png,images_rig_cam4_1474982936369835972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982936369835972x2.png,images_rig_cam4_1474982936369835972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982936369835972x4.png,images_rig_cam4_1474982936369835972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982936369835972x8.png,images_rig_cam4_1474982936369835972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982936369835972x16.png,images_rig_cam4_1474982936369835972x16.png,512x512
653,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975200423282738x1.png,images_rig_cam4_1474975200423282738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975200423282738x2.png,images_rig_cam4_1474975200423282738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975200423282738x4.png,images_rig_cam4_1474975200423282738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975200423282738x8.png,images_rig_cam4_1474975200423282738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975200423282738x16.png,images_rig_cam4_1474975200423282738x16.png,512x512
399,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843929056423523x1.png,images_rig_cam5_1477843929056423523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843929056423523x2.png,images_rig_cam5_1477843929056423523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843929056423523x4.png,images_rig_cam5_1477843929056423523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843929056423523x8.png,images_rig_cam5_1477843929056423523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843929056423523x16.png,images_rig_cam5_1477843929056423523x16.png,512x512
511,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975189880178738x1.png,images_rig_cam4_1474975189880178738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975189880178738x2.png,images_rig_cam4_1474975189880178738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975189880178738x4.png,images_rig_cam4_1474975189880178738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975189880178738x8.png,images_rig_cam4_1474975189880178738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975189880178738x16.png,images_rig_cam4_1474975189880178738x16.png,512x512
320,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843923231911523x1.png,images_rig_cam5_1477843923231911523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843923231911523x2.png,images_rig_cam5_1477843923231911523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843923231911523x4.png,images_rig_cam5_1477843923231911523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843923231911523x8.png,images_rig_cam5_1477843923231911523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843923231911523x16.png,images_rig_cam5_1477843923231911523x16.png,512x512
19,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843918513319523x1.png,images_rig_cam4_1477843918513319523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843918513319523x2.png,images_rig_cam4_1477843918513319523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843918513319523x4.png,images_rig_cam4_1477843918513319523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843918513319523x8.png,images_rig_cam4_1477843918513319523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843918513319523x16.png,images_rig_cam4_1477843918513319523x16.png,512x512
684,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474975202708850738x1.png,images_rig_cam4_1474975202708850738x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474975202708850738x2.png,images_rig_cam4_1474975202708850738x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474975202708850738x4.png,images_rig_cam4_1474975202708850738x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474975202708850738x8.png,images_rig_cam4_1474975202708850738x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474975202708850738x16.png,images_rig_cam4_1474975202708850738x16.png,512x512
35,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1477843919692967523x1.png,images_rig_cam4_1477843919692967523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1477843919692967523x2.png,images_rig_cam4_1477843919692967523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1477843919692967523x4.png,images_rig_cam4_1477843919692967523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1477843919692967523x8.png,images_rig_cam4_1477843919692967523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1477843919692967523x16.png,images_rig_cam4_1477843919692967523x16.png,512x512
902,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982931135147972x1.png,images_rig_cam4_1474982931135147972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982931135147972x2.png,images_rig_cam4_1474982931135147972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982931135147972x4.png,images_rig_cam4_1474982931135147972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982931135147972x8.png,images_rig_cam4_1474982931135147972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982931135147972x16.png,images_rig_cam4_1474982931135147972x16.png,512x512
827,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982925605547972x1.png,images_rig_cam4_1474982925605547972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982925605547972x2.png,images_rig_cam4_1474982925605547972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982925605547972x4.png,images_rig_cam4_1474982925605547972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982925605547972x8.png,images_rig_cam4_1474982925605547972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982925605547972x16.png,images_rig_cam4_1474982925605547972x16.png,512x512
1741,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477833699993579598x1.png,images_rig_cam5_1477833699993579598x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477833699993579598x2.png,images_rig_cam5_1477833699993579598x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477833699993579598x4.png,images_rig_cam5_1477833699993579598x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477833699993579598x8.png,images_rig_cam5_1477833699993579598x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477833699993579598x16.png,images_rig_cam5_1477833699993579598x16.png,512x512
407,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam5_1477843929646247523x1.png,images_rig_cam5_1477843929646247523x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam5_1477843929646247523x2.png,images_rig_cam5_1477843929646247523x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam5_1477843929646247523x4.png,images_rig_cam5_1477843929646247523x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam5_1477843929646247523x8.png,images_rig_cam5_1477843929646247523x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam5_1477843929646247523x16.png,images_rig_cam5_1477843929646247523x16.png,512x512
920,/l/vision/v5/sragas/ETH_3D/x1/images_rig_cam4_1474982932535979972x1.png,images_rig_cam4_1474982932535979972x1.png,32x32,/l/vision/v5/sragas/ETH_3D/x2/images_rig_cam4_1474982932535979972x2.png,images_rig_cam4_1474982932535979972x2.png,64x64,/l/vision/v5/sragas/ETH_3D/x4/images_rig_cam4_1474982932535979972x4.png,images_rig_cam4_1474982932535979972x4.png,128x128,/l/vision/v5/sragas/ETH_3D/x8/images_rig_cam4_1474982932535979972x8.png,images_rig_cam4_1474982932535979972x8.png,256x256,/l/vision/v5/sragas/ETH_3D/x16/images_rig_cam4_1474982932535979972x16.png,images_rig_cam4_1474982932535979972x16.png,512x512
